product_title,average_rating,total_reviews,review_author,review_rating,review_date,review_text
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,2,11-May-21,I bought these for a Christmas gift for my daughter and by March they stopped working.
Apple AirPods with Charging Case (Wired),4.8,26820,Gunnar,3,22-Apr-21,"Review by professional audio tech: I love them for phone calls and talking to Siri. HOWEVER, they are nearly impossible to hear in gyms, airplanes, and crowded areas. I wish I bought the pros. I am worried about hearing loss because of the volume needed to mask other environmental sounds."
Apple AirPods with Charging Case (Wired),4.8,26820,Bailey Hess,1,11-Apr-21,Bought in November and already randomly stopped working.
Apple AirPods with Charging Case (Wired),4.8,26820,Carolyn Dixson,5,8-May-21,"They were a gift for my daughter's April birthday & she's still all smiles. Thank you, Apple!"
Apple AirPods with Charging Case (Wired),4.8,26820,James,5,21-Apr-21,Great purchase. Just what I needed.
Apple AirPods with Charging Case (Wired),4.8,26820,faviola,5,24-May-21,They arrived so fast and were amazing!
Apple AirPods with Charging Case (Wired),4.8,26820,Tommy,1,1-Jun-21,"Stopped working properly after 1 year, constantly dropping connection. don't buy"
Apple AirPods with Charging Case (Wired),4.8,26820,Carla,5,8-May-21,"The sound quality is amazing! Worth the money, battery life is okay"
Apple AirPods with Charging Case (Wired),4.8,26820,Daniel Espino,1,20-May-21,These are my second pair of airpods and this one in particular does not hold a charge (charging case) plus left ear pod runs out of power within 10 mins.
Apple AirPods with Charging Case (Wired),4.8,26820,Rich Carr,4,3-May-21,Much better than competition
Apple AirPods with Charging Case (Wired),4.8,26820,Cristal,5,9-Apr-21,I had the first generation of Airpods but the battery life doesn't hold the charge anymore. So I got these 2nd generation ones when it was on sale and I've been using it literally everyday. Generally these Airpods are just easy to use and sound quality is pretty decent too.
Apple AirPods with Charging Case (Wired),4.8,26820,James Hart,5,27-Apr-21,Very good quality
Apple AirPods with Charging Case (Wired),4.8,26820,Aimee,5,8-Apr-21,"I use these headphones while working out and while working from home and they’ve been life-changing. I LOVE not dealing with the cord from regular headphones. The sound quality is great, just like normal Apple headphones. Noise cancellation works great. The battery life is good, I can get about 8 hours of listening before needing to recharge."
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,1-May-21,"Worked great, no issues!"
Apple AirPods with Charging Case (Wired),4.8,26820,Bruno,5,29-Apr-21,Muy buena calidad
Apple AirPods with Charging Case (Wired),4.8,26820,Ryan S.,5,29-May-21,"Love these things, not much to complain about. I just bought these things for watching YouTube and TikToks late at night, and it does the job! You don't even need an iPhone for this, android users can use it to! Highly recommend!"
Apple AirPods with Charging Case (Wired),4.8,26820,Ann Sorlie-Fisher,5,13-Apr-21,Was charged & synched right out of the box
Apple AirPods with Charging Case (Wired),4.8,26820,vicster,5,20-May-21,"Good sound quality, good battery life, brand new for less than anywhere else."
Apple AirPods with Charging Case (Wired),4.8,26820,Ash W.,5,16-Apr-21,Love the sound quality!!
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,8-May-21,Perfect
Apple AirPods with Charging Case (Wired),4.8,26820,Ulerio,5,27-Apr-21,everything
Apple AirPods with Charging Case (Wired),4.8,26820,Dana,5,8-Apr-21,They are fantastic
Apple AirPods with Charging Case (Wired),4.8,26820,Cindy,5,26-Apr-21,I was skeptical but very impressed with the quality for the price. Very satisfied and highly recommend.
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,19-Apr-21,❤️ my Apple Airpods
Apple AirPods with Charging Case (Wired),4.8,26820,Sakshi Yadav,4,15-Apr-21,I hope it is indeed sold by Apple. I bought it as a gift for my mom and hope it is legit. So far it is doing okay.
Apple AirPods with Charging Case (Wired),4.8,26820,Mostafa Elkhatib,5,1-Jun-21,I am very happy with that I got
Apple AirPods with Charging Case (Wired),4.8,26820,Crecencio Chavez,1,12-Apr-21,Vida útil de la batería
Apple AirPods with Charging Case (Wired),4.8,26820,Juju,5,7-Apr-21,They work amazing 🤩
Apple AirPods with Charging Case (Wired),4.8,26820,Cynthia Mitchell,5,9-May-21,"Great product, easy to use. Great value."
Apple AirPods with Charging Case (Wired),4.8,26820,Sydney,5,12-Apr-21,really good Airpods
Apple AirPods with Charging Case (Wired),4.8,26820,Sarah,5,9-Apr-21,"I bought the new 2nd gen AirPods (wired battery case) about 6 months ago. I typically use them for music (2-3 hours a day), and both the earbuds and charge case last about a week after 1 full charge for battery. Sound quality is good, but I don't really notice the effects of noise cancellation. The Bluetooth connection is sometimes glitchy, especially if I use the earbuds for video calls over my PC. Overall, after using them for 6 months, I think it was worth the purchase."
Apple AirPods with Charging Case (Wired),4.8,26820,Miriam Stum,5,29-May-21,Excellent sound!
Apple AirPods with Charging Case (Wired),4.8,26820,Irene A. Tucker,1,2-May-21,"These AirPods wouldn't synch with my son's iPhone. He took them to the Apple store to get help, and the Apple people told him they were fakes. My son said the difference between the fake and the real AirPods was palpable once he compared them: the actual AirPods were much heavier and substantial than the ones we got from Amazon."
Apple AirPods with Charging Case (Wired),4.8,26820,Jahnice,5,17-May-21,Good
Apple AirPods with Charging Case (Wired),4.8,26820,Brooke,2,28-Apr-21,Really disappointed. I got these and the right air pod doesn’t work. If I wanted to spend an hour at the Apple store I would have just bought them there in the first place.
Apple AirPods with Charging Case (Wired),4.8,26820,Dan McDaniel,2,24-Apr-21,Do not stay in ear .. quality of sound not that great
Apple AirPods with Charging Case (Wired),4.8,26820,Jessica,5,11-Apr-21,Much better than wired headphones
Apple AirPods with Charging Case (Wired),4.8,26820,Chi,5,10-May-21,great
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,27-May-21,nice
Apple AirPods with Charging Case (Wired),4.8,26820,Rong,5,15-May-21,good quality
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,21-Apr-21,Excelente producto!
Apple AirPods with Charging Case (Wired),4.8,26820,Milton C.,5,20-Apr-21,Best AirPods!!!!
Apple AirPods with Charging Case (Wired),4.8,26820,Fanny Capellan,3,11-May-21,"Me gusta, el sonido, que puedo cambiarlo una canción o tomar una llamada con solo un toque. Lo único es que es muy grande para la cavidad de mi oído y al final del día me duele de tenerlos puestos y en varias ocasiones se me han caído sin darme cuenta"
Apple AirPods with Charging Case (Wired),4.8,26820,Miriam22,5,26-Apr-21,Love them ❤️
Apple AirPods with Charging Case (Wired),4.8,26820,Anonymous,2,15-May-21,I had to return the item because it was used when I paid for the new ones. The actual AirPods were dirty and scratched. They didn’t come with the original instructions pamphlet and were already registered to someone named Anthony when I went to connect them
Apple AirPods with Charging Case (Wired),4.8,26820,Shannon,3,23-May-21,Can hear static noise
Apple AirPods with Charging Case (Wired),4.8,26820,Maks,1,17-Apr-21,"I bought two sets of AirPods for my wife and myself on our anniversary. My wife's AirPods broke within the first 3-4 months but since it was under warranty, we were able to replace it. My AirPods just broke after 1.5 years. I never dropped them or spilled anything on them. I took it to Apple Store for repair. They were nice and tried their best but could not figure out the problem. Basically both, the case and the airpods were faulty and were causing issues. Advice was to buy new AirPods. Terrible product unless you buy it for a year only or buy extended warranty on already overpriced item. Waste of money."
Apple AirPods with Charging Case (Wired),4.8,26820,Gissel Peralta,5,20-May-21,Me encantan
Apple AirPods with Charging Case (Wired),4.8,26820,Areli Cruz-P,5,15-May-21,Great battery life and headphones
Apple AirPods with Charging Case (Wired),4.8,26820,Dana Jewell,5,30-Apr-21,"I love them!! I use them while working, around the house, in the yard, everywhere!!"
Apple AirPods with Charging Case (Wired),4.8,26820,Angie,2,24-Apr-21,"I have had new AirPods from Best Buy previously and, after a few years, felt they needed to be replaced. I bought these a month ago and have found them to be substantially lower quality than what I had experienced with my previous pair. The battery life is a joke; they die within 3 hours of charging. When I charge them, one of them always manages to be dead regardless of whether the case is charged. I am extremely disappointed since I paid to have the same quality I had already experienced. These may be fake or just a manufacturer error but I would recommend just getting yours in store."
Apple AirPods with Charging Case (Wired),4.8,26820,Kalil,2,5-May-21,Battery dies too fast!
Apple AirPods with Charging Case (Wired),4.8,26820,Manuel Perez,5,23-May-21,Excelente
Apple AirPods with Charging Case (Wired),4.8,26820,Shala,5,1-Jun-21,"I was skeptical about buying these due to the reviews, but honestly I’m so glad I bought them and I saved my self a few bucks. It’s definitely worth the buy. Came packaged as if it just came from Apple. I’m very proud of my purchase!!!"
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,1,9-Apr-21,they stop working in 6 months and i have no recourse
Apple AirPods with Charging Case (Wired),4.8,26820,Guled Hussein,5,24-Apr-21,Love it
Apple AirPods with Charging Case (Wired),4.8,26820,Hailey,5,9-May-21,So convenient and the battery lasts long.
Apple AirPods with Charging Case (Wired),4.8,26820,Jazmine Blackston,1,25-Apr-21,I don’t like them they do not work
Apple AirPods with Charging Case (Wired),4.8,26820,Mikaela Cheree,1,16-Apr-21,not new. im pretty sure i didnt buy it refurnish. so why is it covered in ear wax out the box ? i would like a new one or have my money back!!!!
Apple AirPods with Charging Case (Wired),4.8,26820,Juan Fernando Pavony,5,9-Apr-21,Totalmente originales
Apple AirPods with Charging Case (Wired),4.8,26820,Jaquilla,1,25-May-21,Not real I pods my olds one I got from apple you could play music while on other apps or recording videos these one from Amazon doesn’t work like that all
Apple AirPods with Charging Case (Wired),4.8,26820,Linda,1,12-May-21,"the item was defective, the item has been returned but no refund given"
Apple AirPods with Charging Case (Wired),4.8,26820,Shukura Dukes,5,12-Apr-21,Nice
Apple AirPods with Charging Case (Wired),4.8,26820,Erin,5,3-May-21,Daughter loves them
Apple AirPods with Charging Case (Wired),4.8,26820,nikoloz khidesheli,5,2-May-21,"Product received in a great condition, in overall it is an awesome headphones. I highly recommend to buy it."
Apple AirPods with Charging Case (Wired),4.8,26820,Maureen Trlak,5,2-May-21,"These are great! Once I got used to them hanging in my ears, I loved them. Sound quality is excellent."
Apple AirPods with Charging Case (Wired),4.8,26820,Alecia scott,1,8-Apr-21,There was nothing in the box!!!!!!!! This is unbelievable and I’m pissed off someone stole my AirPods!!!!!
Apple AirPods with Charging Case (Wired),4.8,26820,Nkc,5,3-May-21,My nephew love this!
Apple AirPods with Charging Case (Wired),4.8,26820,ivan,5,17-May-21,Stop buying cheap wireless buds one after the other and just get these 10/10 Battery life is insanely good
Apple AirPods with Charging Case (Wired),4.8,26820,Kambria,5,11-Apr-21,I love em !
Apple AirPods with Charging Case (Wired),4.8,26820,nate. / /,5,10-Apr-21,"Great sound quality, comfortable. Best headphones."
Apple AirPods with Charging Case (Wired),4.8,26820,Iloveevelia,1,24-Apr-21,"Don’t. Waste. Your. Money. Came defective when he we got. My honey just thought he didn’t know how to use it. We googled and once we were educated we realize a little to late they were defective from the start! Go to Apple, Walmart or Best Buy and make sure the coverage on it."
Apple AirPods with Charging Case (Wired),4.8,26820,Carina,3,16-Apr-21,They are glitching
